,Turbine_ID,Timestamp,Gen_RPM_Max,Gen_RPM_Min,Gen_RPM_Avg,Gen_RPM_Std,Gen_Bear_Temp_Avg,Gen_Phase1_Temp_Avg,Gen_Phase2_Temp_Avg,Gen_Phase3_Temp_Avg
124015,T06,2016-06-04T15:40:00+00:00,1672.2,1261.7,1515.3,109.5,51,65,66,67
11291,T06,2016-06-04T15:50:00+00:00,1647.6,1250.6,1475.2,94.0,51,64,65,66
136627,T06,2016-06-04T16:00:00+00:00,1642.3,1227.5,1419.5,111.2,51,63,64,65
124018,T06,2016-06-04T16:10:00+00:00,1653.8,1238.1,1420.9,109.1,50,62,64,64
124020,T06,2016-06-04T16:20:00+00:00,1661.1,1233.9,1433.0,106.0,50,62,63,64
56986,T06,2016-06-04T16:30:00+00:00,1663.4,1229.5,1477.0,124.7,50,62,63,64
136635,T06,2016-06-04T16:40:00+00:00,1635.7,1274.2,1507.3,83.1,50,62,63,64
124023,T06,2016-06-04T16:50:00+00:00,1626.5,1229.4,1411.0,94.3,49,62,63,64
65382,T06,2016-06-04T17:00:00+00:00,1636.7,1213.5,1474.2,100.2,49,62,63,63
56987,T06,2016-06-04T17:10:00+00:00,1663.3,1289.9,1504.9,86.7,49,62,63,63
183276,T06,2016-06-04T17:20:00+00:00,1664.5,1254.2,1500.7,106.4,49,62,63,63
56988,T06,2016-06-04T17:30:00+00:00,1643.6,1263.0,1474.5,95.6,49,62,63,63
166676,T06,2016-06-04T17:40:00+00:00,1637.7,1246.5,1467.8,114.6,49,61,62,63
13617,T06,2016-06-04T17:50:00+00:00,1673.1,1347.7,1561.1,80.1,49,62,63,63
82290,T06,2016-06-04T18:00:00+00:00,1651.5,1234.6,1439.2,122.5,49,62,63,64
65390,T06,2016-06-04T18:10:00+00:00,1599.8,1250.8,1398.1,88.1,49,61,62,63
65394,T06,2016-06-04T18:20:00+00:00,1642.8,1219.3,1460.7,95.6,48,61,62,62
119798,T06,2016-06-04T18:30:00+00:00,1537.5,1235.2,1332.4,81.1,48,60,61,61
183282,T06,2016-06-04T18:40:00+00:00,1577.7,1231.5,1367.2,92.1,48,59,60,61
82292,T06,2016-06-04T18:50:00+00:00,1637.2,1233.5,1417.2,116.3,48,59,60,61
65396,T06,2016-06-04T19:00:00+00:00,1590.0,1219.7,1354.4,98.8,48,59,60,60
11311,T06,2016-06-04T19:10:00+00:00,1639.2,1241.3,1431.9,106.3,47,59,60,60
124034,T06,2016-06-04T19:20:00+00:00,1658.2,1288.0,1487.8,95.5,47,59,60,61
11314,T06,2016-06-04T19:30:00+00:00,1619.1,1252.7,1455.0,81.1,47,60,61,61
82299,T06,2016-06-04T19:40:00+00:00,1667.4,1274.3,1522.1,100.5,47,60,61,61
82300,T06,2016-06-04T19:50:00+00:00,1662.3,1292.7,1484.1,82.8,47,60,61,62
56993,T06,2016-06-04T20:00:00+00:00,1598.3,1304.6,1479.2,73.4,47,60,61,62
13628,T06,2016-06-04T20:10:00+00:00,1662.5,1285.2,1496.4,79.1,47,60,61,61
56996,T06,2016-06-04T20:20:00+00:00,1629.3,1285.9,1455.0,89.8,47,60,61,61
56999,T06,2016-06-04T20:30:00+00:00,1631.5,1312.7,1518.9,60.8,47,60,61,62
119803,T06,2016-06-04T20:40:00+00:00,1643.0,1302.0,1497.2,80.1,47,60,61,62
119805,T06,2016-06-04T20:50:00+00:00,1653.5,1391.9,1562.4,55.6,47,61,62,62
13633,T06,2016-06-04T21:00:00+00:00,1621.6,1375.7,1551.8,44.1,48,61,62,63
183295,T06,2016-06-04T21:10:00+00:00,1628.6,1294.7,1471.3,82.5,48,61,62,63
124040,T06,2016-06-04T21:20:00+00:00,1571.6,1237.4,1411.0,83.8,48,60,61,61
11333,T06,2016-06-04T21:30:00+00:00,1631.5,1323.5,1518.0,70.6,47,60,61,62
13636,T06,2016-06-04T21:40:00+00:00,1604.8,1285.4,1481.7,62.4,47,60,61,62
183300,T06,2016-06-04T21:50:00+00:00,1429.4,1232.1,1285.9,42.3,47,59,60,61
57005,T06,2016-06-04T22:00:00+00:00,1279.3,1230.8,1250.8,7.6,47,57,59,59
119812,T06,2016-06-04T22:10:00+00:00,1254.5,179.9,378.7,327.7,46,54,56,55
11341,T06,2016-06-04T22:20:00+00:00,281.7,231.0,258.1,13.7,45,51,52,52
57007,T06,2016-06-04T22:30:00+00:00,263.9,184.8,230.9,24.2,44,49,50,49
136651,T06,2016-06-04T22:40:00+00:00,186.2,85.3,134.3,30.8,42,47,48,47
57008,T06,2016-06-04T22:50:00+00:00,107.4,65.4,85.8,10.4,41,44,46,45
166707,T06,2016-06-04T23:00:00+00:00,200.0,106.5,167.7,28.6,40,43,44,43
124047,T06,2016-06-04T23:10:00+00:00,287.0,183.7,221.2,31.9,38,41,42,42
82317,T06,2016-06-04T23:20:00+00:00,298.6,267.6,281.9,9.4,37,40,40,40
124048,T06,2016-06-04T23:30:00+00:00,271.7,179.2,218.0,29.4,36,39,39,39
57010,T06,2016-06-04T23:40:00+00:00,220.7,178.2,200.5,13.8,35,37,38,37
124049,T06,2016-06-04T23:50:00+00:00,220.6,200.2,211.0,5.9,34,36,36,36
124051,T06,2016-06-05T00:00:00+00:00,223.0,194.3,215.1,6.0,33,35,35,35
166715,T06,2016-06-05T00:10:00+00:00,195.5,129.0,151.2,18.7,32,36,36,35
119826,T06,2016-06-05T00:20:00+00:00,172.3,103.4,146.4,21.2,32,36,36,36
119827,T06,2016-06-05T00:30:00+00:00,105.0,0.0,61.5,30.6,31,36,36,35
166718,T06,2016-06-05T00:40:00+00:00,0.0,0.0,0.0,0.0,31,36,36,35
124056,T06,2016-06-05T00:50:00+00:00,0.0,0.0,0.0,0.0,31,36,36,35
13650,T06,2016-06-05T01:00:00+00:00,0.0,0.0,0.0,0.0,31,35,35,35
124058,T06,2016-06-05T01:10:00+00:00,0.0,0.0,0.0,0.0,30,35,35,35
124059,T06,2016-06-05T01:20:00+00:00,0.0,0.0,0.0,0.0,30,35,35,35
82336,T06,2016-06-05T01:30:00+00:00,0.0,0.0,0.0,0.0,30,35,35,35
57016,T06,2016-06-05T01:40:00+00:00,0.0,0.0,0.0,0.0,29,35,35,35
13655,T06,2016-06-05T01:50:00+00:00,0.0,0.0,0.0,0.0,29,35,35,34
124062,T06,2016-06-05T02:00:00+00:00,0.0,0.0,0.0,0.0,29,34,35,34
57019,T06,2016-06-05T02:10:00+00:00,0.0,0.0,0.0,0.0,28,34,34,34
11358,T06,2016-06-05T02:20:00+00:00,10.0,0.0,0.1,1.0,28,34,34,34
119840,T06,2016-06-05T02:30:00+00:00,103.7,10.0,65.0,24.7,28,34,34,34
183327,T06,2016-06-05T02:40:00+00:00,97.8,53.5,74.6,12.2,28,34,34,33
57024,T06,2016-06-05T02:50:00+00:00,64.6,33.2,53.0,8.1,27,33,34,33
124064,T06,2016-06-05T03:00:00+00:00,44.9,0.0,7.6,14.6,27,33,33,33
57025,T06,2016-06-05T03:10:00+00:00,0.0,0.0,0.0,0.0,27,33,33,33
82340,T06,2016-06-05T03:20:00+00:00,0.0,0.0,0.0,0.0,27,33,33,33
166737,T06,2016-06-05T03:30:00+00:00,0.0,0.0,0.0,0.0,26,33,33,32
13662,T06,2016-06-05T03:40:00+00:00,0.0,0.0,0.0,0.0,26,32,33,32
166738,T06,2016-06-05T03:50:00+00:00,0.0,0.0,0.0,0.0,26,32,33,32
57027,T06,2016-06-05T04:00:00+00:00,0.0,0.0,0.0,0.0,26,32,32,32
82347,T06,2016-06-05T04:10:00+00:00,217.8,0.0,95.1,85.2,26,32,32,32
136682,T06,2016-06-05T04:20:00+00:00,189.5,129.6,162.3,18.8,26,32,32,32
136683,T06,2016-06-05T04:30:00+00:00,136.4,103.6,119.2,7.9,26,32,32,31
13667,T06,2016-06-05T04:40:00+00:00,122.0,82.5,98.0,9.5,26,32,32,31
13668,T06,2016-06-05T04:50:00+00:00,83.0,0.0,48.2,25.5,26,31,32,31
166748,T06,2016-06-05T05:00:00+00:00,0.0,0.0,0.0,0.0,26,31,31,31
136686,T06,2016-06-05T05:10:00+00:00,0.0,0.0,0.0,0.0,26,31,31,31
183337,T06,2016-06-05T05:20:00+00:00,0.0,0.0,0.0,0.0,26,31,31,31
124074,T06,2016-06-05T05:30:00+00:00,0.0,0.0,0.0,0.0,25,31,31,31
57034,T06,2016-06-05T05:40:00+00:00,0.0,0.0,0.0,0.0,25,31,31,31
57036,T06,2016-06-05T05:50:00+00:00,0.0,0.0,0.0,0.0,25,31,31,30
57038,T06,2016-06-05T06:00:00+00:00,0.0,0.0,0.0,0.0,25,30,31,30
11377,T06,2016-06-05T06:10:00+00:00,0.0,0.0,0.0,0.0,25,30,31,30
124076,T06,2016-06-05T06:20:00+00:00,0.0,0.0,0.0,0.0,25,30,30,30
57041,T06,2016-06-05T06:30:00+00:00,127.5,0.0,17.9,37.4,25,30,30,30
82360,T06,2016-06-05T06:40:00+00:00,126.8,16.7,61.4,33.0,25,30,30,30
124079,T06,2016-06-05T06:50:00+00:00,58.0,0.0,19.5,19.7,25,30,30,30
124080,T06,2016-06-05T07:00:00+00:00,0.0,0.0,0.0,0.0,24,30,30,30
57043,T06,2016-06-05T07:10:00+00:00,0.0,0.0,0.0,0.0,24,30,30,29
166763,T06,2016-06-05T07:20:00+00:00,0.0,0.0,0.0,0.0,24,29,30,29
57047,T06,2016-06-05T07:30:00+00:00,0.0,0.0,0.0,0.0,24,29,30,29
166768,T06,2016-06-05T07:40:00+00:00,0.0,0.0,0.0,0.0,24,29,30,29
57050,T06,2016-06-05T07:50:00+00:00,0.0,0.0,0.0,0.0,24,29,29,29
82369,T06,2016-06-05T08:00:00+00:00,0.0,0.0,0.0,0.0,24,29,29,29
13684,T06,2016-06-05T08:10:00+00:00,0.0,0.0,0.0,0.0,24,29,29,29
13686,T06,2016-06-05T08:20:00+00:00,0.0,0.0,0.0,0.0,24,29,29,29
57053,T06,2016-06-05T08:30:00+00:00,0.0,0.0,0.0,0.0,24,29,29,29
124084,T06,2016-06-05T08:40:00+00:00,0.0,0.0,0.0,0.0,24,28,29,28
11385,T06,2016-06-05T08:50:00+00:00,0.0,0.0,0.0,0.0,23,28,29,28
124086,T06,2016-06-05T09:00:00+00:00,0.0,0.0,0.0,0.0,23,28,29,28
124088,T06,2016-06-05T09:10:00+00:00,0.0,0.0,0.0,0.0,23,28,29,28
82375,T06,2016-06-05T09:20:00+00:00,9.3,0.0,1.5,3.1,23,28,29,28
13692,T06,2016-06-05T09:30:00+00:00,0.0,0.0,0.0,0.0,23,28,28,28
124093,T06,2016-06-05T09:40:00+00:00,0.0,0.0,0.0,0.0,23,28,28,28
11388,T06,2016-06-05T09:50:00+00:00,0.0,0.0,0.0,0.0,23,28,28,28
57059,T06,2016-06-05T10:00:00+00:00,0.0,0.0,0.0,0.0,23,28,28,28
124095,T06,2016-06-05T10:10:00+00:00,0.0,0.0,0.0,0.0,23,28,28,28
57062,T06,2016-06-05T10:20:00+00:00,0.0,0.0,0.0,0.0,23,28,28,27
82379,T06,2016-06-05T10:30:00+00:00,7.9,0.0,0.6000000000000001,1.9,23,27,28,27
124097,T06,2016-06-05T10:40:00+00:00,0.0,0.0,0.0,0.0,23,27,28,27
57065,T06,2016-06-05T10:50:00+00:00,0.0,0.0,0.0,0.0,23,27,28,27
119876,T06,2016-06-05T11:00:00+00:00,0.0,0.0,0.0,0.0,23,27,28,27
11397,T06,2016-06-05T11:10:00+00:00,8.2,0.0,0.6000000000000001,1.9,24,27,28,27
124102,T06,2016-06-05T11:20:00+00:00,6.9,0.0,0.5,1.7000000000000002,24,27,28,27
57068,T06,2016-06-05T11:30:00+00:00,31.0,0.0,5.6,9.1,24,27,27,27
57069,T06,2016-06-05T11:40:00+00:00,191.4,0.0,59.3,66.7,24,27,27,27
123556,T06,2016-06-05T11:50:00+00:00,186.3,0.0,88.4,44.5,24,27,27,27
56897,T06,2016-06-05T12:00:00+00:00,250.0,54.3,175.3,58.2,24,27,27,27
89177,T06,2016-06-05T12:10:00+00:00,231.5,0.0,87.5,75.8,25,27,27,27
35645,T06,2016-06-05T12:20:00+00:00,258.1,66.5,115.8,47.7,25,27,27,27
65101,T06,2016-06-05T12:30:00+00:00,228.2,21.7,108.7,64.7,25,27,27,27
89182,T06,2016-06-05T12:40:00+00:00,268.0,0.0,85.9,92.4,26,27,27,27
118570,T06,2016-06-05T12:50:00+00:00,253.4,80.0,158.9,50.1,26,27,27,27
10393,T06,2016-06-05T13:00:00+00:00,1400.7,118.8,309.3,331.5,26,27,27,27
65102,T06,2016-06-05T13:10:00+00:00,1338.8,1223.3,1254.8,17.8,27,30,30,29
56900,T06,2016-06-05T13:20:00+00:00,1302.4,1221.4,1259.1,15.7,29,33,33,32
10395,T06,2016-06-05T13:30:00+00:00,1577.1,1222.0,1307.3,81.4,31,36,36,36
65107,T06,2016-06-05T13:40:00+00:00,1657.3,1278.7,1474.7,105.8,33,40,40,40
10396,T06,2016-06-05T13:50:00+00:00,1671.0,1318.1,1528.5,75.8,36,46,45,46
167745,T06,2016-06-05T14:00:00+00:00,1631.6,1239.2,1432.8,102.4,38,49,48,49
188078,T06,2016-06-05T14:10:00+00:00,1641.0,1274.7,1455.6,99.6,40,51,51,51
35660,T06,2016-06-05T14:20:00+00:00,1623.0,1228.2,1366.6,87.0,42,52,53,53
65114,T06,2016-06-05T14:30:00+00:00,1483.2,1234.4,1314.0,49.6,43,53,53,54
123569,T06,2016-06-05T14:40:00+00:00,1553.1,1204.6,1324.7,81.2,44,54,54,54
167755,T06,2016-06-05T14:50:00+00:00,1602.6,1224.3,1367.2,99.4,45,55,56,56
123573,T06,2016-06-05T15:00:00+00:00,1496.7,1222.0,1315.0,66.7,46,55,56,56
35663,T06,2016-06-05T15:10:00+00:00,1540.0,1231.9,1330.9,78.2,47,56,57,57
65120,T06,2016-06-05T15:20:00+00:00,1600.0,1226.7,1340.9,83.9,47,57,58,58
10401,T06,2016-06-05T15:30:00+00:00,1637.9,1224.5,1385.8,112.5,48,58,59,59
65124,T06,2016-06-05T15:40:00+00:00,1538.7,1231.8,1381.6,85.5,48,59,60,60
65125,T06,2016-06-05T15:50:00+00:00,1570.5,1237.3,1346.0,92.4,49,59,60,60
65126,T06,2016-06-05T16:00:00+00:00,1517.6,1217.6,1332.2,70.9,49,60,61,61
123576,T06,2016-06-05T16:10:00+00:00,1610.4,1229.7,1337.8,89.5,50,60,61,61
65127,T06,2016-06-05T16:20:00+00:00,1563.8,1247.5,1393.9,78.1,50,61,62,62
65128,T06,2016-06-05T16:30:00+00:00,1618.5,1219.3,1453.4,80.1,50,62,63,63
141398,T06,2016-06-05T16:40:00+00:00,1661.6,1272.4,1434.0,103.6,51,63,63,64
35673,T06,2016-06-05T16:50:00+00:00,1643.7,1278.4,1468.4,82.5,51,64,64,65
123580,T06,2016-06-05T17:00:00+00:00,1598.0,1277.9,1418.7,78.9,52,64,64,65
123582,T06,2016-06-05T17:10:00+00:00,1664.8,1269.2,1506.9,88.0,52,64,65,65
188098,T06,2016-06-05T17:20:00+00:00,1627.3,1246.1,1461.3,91.6,52,64,65,65
167772,T06,2016-06-05T17:30:00+00:00,1608.6,1245.2,1423.3,83.3,52,64,65,65
10418,T06,2016-06-05T17:40:00+00:00,1616.0,1235.9,1375.9,100.6,52,63,64,65
35678,T06,2016-06-05T17:50:00+00:00,1576.8,1233.0,1405.9,83.4,52,63,64,64
10420,T06,2016-06-05T18:00:00+00:00,1610.3,1285.4,1434.2,82.5,52,63,64,64
118599,T06,2016-06-05T18:10:00+00:00,1612.4,1266.1,1421.7,81.5,52,63,64,64
123587,T06,2016-06-05T18:20:00+00:00,1542.4,1283.4,1390.7,67.7,52,62,63,64
56915,T06,2016-06-05T18:30:00+00:00,1638.9,1243.5,1446.0,83.5,52,63,63,64
123589,T06,2016-06-05T18:40:00+00:00,1633.3,1239.1,1397.8,105.5,52,62,63,64
141406,T06,2016-06-05T18:50:00+00:00,1619.0,1227.2,1357.8,91.5,51,62,63,63
10427,T06,2016-06-05T19:00:00+00:00,1525.4,1246.8,1318.6,49.1,51,61,62,63
123592,T06,2016-06-05T19:10:00+00:00,1591.4,1232.6,1339.1,91.6,51,61,62,62
118606,T06,2016-06-05T19:20:00+00:00,1455.4,1233.8,1312.4,46.3,51,61,62,62
123593,T06,2016-06-05T19:30:00+00:00,1502.0,1238.3,1300.9,51.1,51,60,61,62
56922,T06,2016-06-05T19:40:00+00:00,1432.5,1231.5,1294.6,45.2,50,60,61,62
56923,T06,2016-06-05T19:50:00+00:00,1376.6,1240.0,1281.6,28.1,50,60,61,61
65142,T06,2016-06-05T20:00:00+00:00,1390.6,1251.6,1286.2,24.5,50,59,61,61
35686,T06,2016-06-05T20:10:00+00:00,1420.0,1232.6,1294.2,32.7,50,59,61,61
10435,T06,2016-06-05T20:20:00+00:00,1385.4,1239.5,1268.8,22.8,49,59,60,61
65147,T06,2016-06-05T20:30:00+00:00,1401.3,1243.4,1280.3,31.3,49,59,60,61
123597,T06,2016-06-05T20:40:00+00:00,1287.6,1240.6,1255.5,7.8,49,59,60,60
56927,T06,2016-06-05T20:50:00+00:00,1273.5,1237.2,1253.3,6.7,49,58,59,60
89231,T06,2016-06-05T21:00:00+00:00,1259.4,1233.1,1248.7,4.7,48,58,59,59
167796,T06,2016-06-05T21:10:00+00:00,1267.5,1235.9,1249.4,4.3,48,57,58,59
56929,T06,2016-06-05T21:20:00+00:00,1260.6,1238.0,1249.9,4.3,48,57,58,59
167798,T06,2016-06-05T21:30:00+00:00,1263.5,1236.2,1249.2,4.8,48,57,58,58
141412,T06,2016-06-05T21:40:00+00:00,1261.3,1238.2,1250.8,4.1,47,56,57,58
56932,T06,2016-06-05T21:50:00+00:00,1259.0,1237.9,1250.6,3.5,47,56,57,58
123604,T06,2016-06-05T22:00:00+00:00,1263.4,1235.3,1250.5,3.9,47,56,57,57
35692,T06,2016-06-05T22:10:00+00:00,1256.3,1234.2,1249.0,3.0,46,55,56,57
56935,T06,2016-06-05T22:20:00+00:00,1257.2,1237.8,1248.7,2.9,46,55,56,56
56937,T06,2016-06-05T22:30:00+00:00,1257.3,1236.9,1248.9,3.5,46,54,56,56
56938,T06,2016-06-05T22:40:00+00:00,1260.5,1240.2,1250.2,3.2,45,54,56,56
13376,T06,2016-06-05T22:50:00+00:00,1256.4,1239.3,1248.6,3.0,45,54,56,56
167809,T06,2016-06-05T23:00:00+00:00,1261.4,140.9,965.0,447.1,45,54,55,55
123608,T06,2016-06-05T23:10:00+00:00,256.6,221.3,243.2,8.6,44,51,52,51
13383,T06,2016-06-05T23:20:00+00:00,242.4,203.3,219.3,10.0,43,48,49,49
10451,T06,2016-06-05T23:30:00+00:00,304.6,189.2,247.8,32.3,42,47,47,47
123611,T06,2016-06-05T23:40:00+00:00,287.7,220.3,246.8,17.5,41,45,45,45
118986,T06,2016-06-05T23:50:00+00:00,230.4,175.7,203.6,17.3,39,43,43,43
89244,T06,2016-06-06T00:00:00+00:00,231.5,206.4,217.4,6.3,38,41,42,42
123613,T06,2016-06-06T00:10:00+00:00,232.1,180.2,202.0,15.5,37,40,40,40
56944,T06,2016-06-06T00:20:00+00:00,208.4,165.8,184.9,12.3,36,38,39,39
10458,T06,2016-06-06T00:30:00+00:00,212.8,169.5,190.5,9.8,35,37,38,38
167825,T06,2016-06-06T00:40:00+00:00,181.4,110.7,142.0,19.6,34,36,37,36
10464,T06,2016-06-06T00:50:00+00:00,116.8,28.1,88.8,23.5,34,35,36,35
13394,T06,2016-06-06T01:00:00+00:00,32.5,0.0,8.6,12.0,33,34,35,34
118992,T06,2016-06-06T01:10:00+00:00,0.0,0.0,0.0,0.0,33,34,35,34
56950,T06,2016-06-06T01:20:00+00:00,0.0,0.0,0.0,0.0,32,35,35,35
10468,T06,2016-06-06T01:30:00+00:00,0.0,0.0,0.0,0.0,32,35,35,35
56954,T06,2016-06-06T01:40:00+00:00,0.0,0.0,0.0,0.0,32,35,35,35
56955,T06,2016-06-06T01:50:00+00:00,0.0,0.0,0.0,0.0,31,35,35,35
65158,T06,2016-06-06T02:00:00+00:00,0.0,0.0,0.0,0.0,31,35,35,35
118994,T06,2016-06-06T02:10:00+00:00,0.0,0.0,0.0,0.0,31,35,35,34
56958,T06,2016-06-06T02:20:00+00:00,0.0,0.0,0.0,0.0,30,35,35,34
123621,T06,2016-06-06T02:30:00+00:00,0.0,0.0,0.0,0.0,30,34,34,34
56960,T06,2016-06-06T02:40:00+00:00,0.0,0.0,0.0,0.0,30,34,34,34
167834,T06,2016-06-06T02:50:00+00:00,0.0,0.0,0.0,0.0,30,34,34,34
89262,T06,2016-06-06T03:00:00+00:00,0.0,0.0,0.0,0.0,29,34,34,34
56962,T06,2016-06-06T03:10:00+00:00,0.0,0.0,0.0,0.0,29,34,34,34
123625,T06,2016-06-06T03:20:00+00:00,0.0,0.0,0.0,0.0,29,34,34,33
35718,T06,2016-06-06T03:30:00+00:00,0.0,0.0,0.0,0.0,29,33,34,33
141428,T06,2016-06-06T03:40:00+00:00,0.0,0.0,0.0,0.0,28,33,33,33
65166,T06,2016-06-06T03:50:00+00:00,90.3,0.0,52.3,27.3,28,33,33,33
119000,T06,2016-06-06T04:00:00+00:00,96.8,0.0,49.9,30.4,28,33,33,33
89268,T06,2016-06-06T04:10:00+00:00,12.2,0.0,1.7000000000000002,3.6,28,33,33,33
89271,T06,2016-06-06T04:20:00+00:00,282.6,0.0,165.2,123.5,28,33,33,32
10481,T06,2016-06-06T04:30:00+00:00,1350.3,160.1,652.3,473.7,28,33,33,32
167844,T06,2016-06-06T04:40:00+00:00,180.9,79.6,131.0,32.3,29,33,33,33
119006,T06,2016-06-06T04:50:00+00:00,288.1,74.7,136.1,56.1,29,33,33,33
56970,T06,2016-06-06T05:00:00+00:00,259.4,111.2,186.2,33.0,29,33,33,33
56972,T06,2016-06-06T05:10:00+00:00,259.5,107.8,199.7,43.8,29,33,33,32
35726,T06,2016-06-06T05:20:00+00:00,281.1,215.6,248.0,16.6,29,32,32,32
56976,T06,2016-06-06T05:30:00+00:00,296.8,214.1,259.7,27.8,28,32,32,32
89277,T06,2016-06-06T05:40:00+00:00,266.7,209.2,235.0,17.2,28,32,32,32
56978,T06,2016-06-06T05:50:00+00:00,258.8,163.7,213.8,28.2,28,32,32,32
56979,T06,2016-06-06T06:00:00+00:00,196.0,150.3,177.1,11.9,28,32,32,32
167859,T06,2016-06-06T06:10:00+00:00,192.5,140.4,165.0,15.9,28,32,32,32
123639,T06,2016-06-06T06:20:00+00:00,172.1,141.2,159.9,5.7,28,32,32,32
10486,T06,2016-06-06T06:30:00+00:00,306.2,165.2,241.6,49.3,27,31,31,31
167861,T06,2016-06-06T06:40:00+00:00,300.5,220.2,261.7,18.2,27,31,31,31
141442,T06,2016-06-06T06:50:00+00:00,1403.7,300.1,1131.3,305.9,27,32,33,32
123646,T06,2016-06-06T07:00:00+00:00,1359.1,1233.8,1264.3,19.3,29,35,35,34
167865,T06,2016-06-06T07:10:00+00:00,1333.2,1235.3,1266.8,17.2,30,38,38,38
123648,T06,2016-06-06T07:20:00+00:00,1279.4,1232.3,1254.7,10.0,32,41,40,40
126926,T06,2016-06-06T07:30:00+00:00,1316.0,1232.8,1260.6,17.0,33,43,43,43
172501,T06,2016-06-06T07:40:00+00:00,1374.9,1216.5,1291.3,29.8,35,46,46,46
123649,T06,2016-06-06T07:50:00+00:00,1321.8,1222.5,1265.0,18.2,36,48,48,48
141454,T06,2016-06-06T08:00:00+00:00,1336.9,1231.1,1273.7,20.7,38,49,50,50
123652,T06,2016-06-06T08:10:00+00:00,1269.5,1232.3,1250.2,6.9,39,49,50,50
119021,T06,2016-06-06T08:20:00+00:00,1262.4,175.2,934.2,452.2,40,49,50,50
123653,T06,2016-06-06T08:30:00+00:00,317.7,274.8,301.2,10.1,40,47,48,47
13418,T06,2016-06-06T08:40:00+00:00,317.1,286.6,301.8,6.8,39,45,46,45
10494,T06,2016-06-06T08:50:00+00:00,315.9,261.4,286.9,13.6,38,43,43,43
89297,T06,2016-06-06T09:00:00+00:00,268.1,183.2,215.1,23.3,37,41,42,41
19488,T06,2016-06-06T09:10:00+00:00,199.0,152.0,173.8,12.9,36,39,40,40
172508,T06,2016-06-06T09:20:00+00:00,278.5,164.3,206.4,33.4,35,38,39,38
13424,T06,2016-06-06T09:30:00+00:00,277.7,236.4,261.4,8.2,34,37,37,37
10502,T06,2016-06-06T09:40:00+00:00,276.1,214.8,237.3,14.5,34,36,36,36
123659,T06,2016-06-06T09:50:00+00:00,1390.9,237.1,442.7,347.9,33,35,35,35
172514,T06,2016-06-06T10:00:00+00:00,1265.1,1229.8,1248.6,6.3,32,37,37,37
89305,T06,2016-06-06T10:10:00+00:00,1383.6,103.2,757.5,482.5,33,38,38,38
13426,T06,2016-06-06T10:20:00+00:00,1265.8,1231.5,1249.1,6.7,34,39,39,39
89307,T06,2016-06-06T10:30:00+00:00,1268.0,1230.1,1248.5,6.9,35,41,41,41
141468,T06,2016-06-06T10:40:00+00:00,1268.0,1225.9,1249.3,8.3,36,43,43,43
141470,T06,2016-06-06T10:50:00+00:00,1283.4,1226.5,1252.0,9.8,37,44,45,45
19500,T06,2016-06-06T11:00:00+00:00,1283.3,66.5,1083.3,387.9,38,46,46,46
119031,T06,2016-06-06T11:10:00+00:00,1410.8,188.6,834.2,485.3,38,45,46,45
141471,T06,2016-06-06T11:20:00+00:00,1436.1,1211.2,1293.6,49.7,39,47,47,47
35761,T06,2016-06-06T11:30:00+00:00,1570.2,1222.6,1328.1,89.3,40,48,48,49
13434,T06,2016-06-06T11:40:00+00:00,1569.1,1233.4,1378.3,80.0,41,50,50,50
10517,T06,2016-06-06T11:50:00+00:00,1555.5,1219.6,1326.0,80.1,42,51,52,52
123665,T06,2016-06-06T12:00:00+00:00,1385.9,1219.6,1264.2,36.0,43,52,52,52
10518,T06,2016-06-06T12:10:00+00:00,1342.8,1048.9,1236.2,49.2,44,52,53,53
167894,T06,2016-06-06T12:20:00+00:00,1276.0,108.3,1144.7,245.4,44,52,53,53
35765,T06,2016-06-06T12:30:00+00:00,1362.8,46.7,839.9,504.4,44,51,52,52
10520,T06,2016-06-06T12:40:00+00:00,1405.4,80.9,1053.0,348.3,45,52,52,53
123672,T06,2016-06-06T12:50:00+00:00,1408.3,1096.4,1252.7,37.6,45,52,52,53
119041,T06,2016-06-06T13:00:00+00:00,1311.6,160.8,1005.5,384.0,45,52,53,53
141481,T06,2016-06-06T13:10:00+00:00,1390.9,58.3,804.5,506.9,45,51,52,52
35767,T06,2016-06-06T13:20:00+00:00,1431.7,74.8,1011.0,454.7,45,51,51,51
172520,T06,2016-06-06T13:30:00+00:00,1553.9,195.7,1191.5,256.2,45,52,52,53
126955,T06,2016-06-06T13:40:00+00:00,1447.9,442.8,1247.0,112.8,45,52,53,53
10525,T06,2016-06-06T13:50:00+00:00,1264.9,0.0,446.5,559.1,46,52,53,52
10527,T06,2016-06-06T14:00:00+00:00,1432.6,0.0,214.0,351.8,46,49,52,49
65205,T06,2016-06-06T14:10:00+00:00,1488.5,1225.7,1298.3,57.8,45,51,51,51
141482,T06,2016-06-06T14:20:00+00:00,1516.8,1213.5,1276.9,55.9,45,52,53,53
119052,T06,2016-06-06T14:30:00+00:00,1326.2,1207.6,1253.8,18.1,46,53,53,54
89316,T06,2016-06-06T14:40:00+00:00,1412.4,1212.2,1270.8,37.8,46,54,54,55
141488,T06,2016-06-06T14:50:00+00:00,1550.9,1220.8,1298.6,62.3,47,55,55,56
119056,T06,2016-06-06T15:00:00+00:00,1349.8,1208.2,1255.7,20.9,47,55,56,56
167909,T06,2016-06-06T15:10:00+00:00,1411.3,1217.6,1267.0,32.6,47,56,57,57
